,Unnamed: 0,msno,song_id,source_system_tab,source_screen_name,source_type,target,name,isrc,city,bd,gender,registered_via,registration_init_time,expiration_date
585,585,6XNzzi8wuyvsOJOK075FtInTPlgf1Rj8H/qBHkoTGFk=,oqDkfkSMTwT4XrsS4MS819TYaCLoXWH0/GUHmIiWw+4=,my library,Local playlist more,local-playlist,1,On My Mind,GBUM71505456,1,0,,7,20110121,20170921
586,586,6XNzzi8wuyvsOJOK075FtInTPlgf1Rj8H/qBHkoTGFk=,0DreF36KSheHGXz0go/sKJlrn/7wOnt8pKoRDnABWwU=,my library,Local playlist more,local-playlist,1,Bitch I'm Madonna,USUG11500640,1,0,,7,20110121,20170921
587,587,tgZ23S9kfDbKRvRHCNOWozw1BAlDi7EIgvDVx91ZZb8=,UR9X9q8dEwsxhjrwjVFG9dAV/8Y19iUt9oxN07dweHA=,my library,Local playlist more,local-playlist,1,Magic,USUM70832591,22,47,female,9,20160603,20170910
588,588,tgZ23S9kfDbKRvRHCNOWozw1BAlDi7EIgvDVx91ZZb8=,otDuHPoCQE0HXiQ2zHsboUFFyiItsU+hJKP+Ew5QklI=,my library,Local playlist more,local-playlist,1,Halo,USUM70832596,22,47,female,9,20160603,20170910
589,589,tgZ23S9kfDbKRvRHCNOWozw1BAlDi7EIgvDVx91ZZb8=,n0SNH4zQfW1BmsAIQcxk1BI2hh0en3KETncypyeWb9w=,my library,Local playlist more,local-playlist,1,In Person,USUM70832595,22,47,female,9,20160603,20170910
590,590,6XNzzi8wuyvsOJOK075FtInTPlgf1Rj8H/qBHkoTGFk=,T5dxT7lByU2pGLBQtPTMtfSk2JOy1bvoVv5TO2l52Zc=,my library,Local playlist more,local-playlist,1,Bitch I'm Madonna,USUG11401961,1,0,,7,20110121,20170921
591,591,I/7+xxfzq0QxusuZpOFnNMFcOCsyJJn4poN0BzviUxA=,T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,discover,Online playlist more,online-playlist,1,告白氣球,TWK971601308,5,31,female,9,20110817,20171228
592,592,s9+y7EkVuB2A3Ej64HQWdO/xL2X2gkdnEEsff+JG8mA=,MWABo6OeSqc3stilsIyqU/c8texhFf8BfWGRMN5LUaI=,my library,Local playlist more,local-playlist,1,寂寞不痛,TWA771000966,10,20,male,9,20101201,20180101
593,593,YN+zi4cXn8pNoA2qS0gtewM2bkFErdf8KDnqh47SBqQ=,c6qpXwh1DFB4QdmLWv4cle1/qYbVirqx2vYsx6INF98=,my library,Local playlist more,local-library,1,Bye| Autumn,KRE041600009,13,33,female,3,20150613,20180104
594,594,I/7+xxfzq0QxusuZpOFnNMFcOCsyJJn4poN0BzviUxA=,PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,discover,Online playlist more,online-playlist,1,謝謝妳愛我 (Thanks For Your Love),TWA531657203,5,31,female,9,20110817,20171228
595,595,s9+y7EkVuB2A3Ej64HQWdO/xL2X2gkdnEEsff+JG8mA=,DsE+Zy7Mkc36BvjADbo/SSEq+QjHmCamLpsWfwz8D9M=,my library,Local playlist more,local-playlist,1,今晚你想念的人是不是我,TWA770800785,10,20,male,9,20101201,20180101
596,596,I/7+xxfzq0QxusuZpOFnNMFcOCsyJJn4poN0BzviUxA=,reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,discover,Online playlist more,online-playlist,1,帥到分手,TWAG11600306,5,31,female,9,20110817,20171228
597,597,s9+y7EkVuB2A3Ej64HQWdO/xL2X2gkdnEEsff+JG8mA=,JiGo6kl0xYfh//ZUAKxFlz6I7aQLDDHpHx4z0nlZrRA=,my library,Local playlist more,local-playlist,1,現在我很幸福,TWA770900895,10,20,male,9,20101201,20180101
598,598,aZEinvgRIyTBF2Ji8OXU4a3GR30jA9Nor0BhNAO7i9Y=,GUGXzDOOMx26SmdxoD3Jorynu8D5cDIVeCqDXd+qIbM=,my library,Local playlist more,local-library,1,於是 (Therefore),HKI111500008,13,31,male,9,20110205,20171031
599,599,I/7+xxfzq0QxusuZpOFnNMFcOCsyJJn4poN0BzviUxA=,B4o9XjQJPJGGJr63sxzS4LUoQOrNhyVU1DersrYXRlI=,discover,Online playlist more,online-playlist,1,龍捲風,TWK970000109,5,31,female,9,20110817,20171228
600,600,+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,C1wkUNDZyNY1PRCzdvuidiZsLhpQ/mdWX5wRqbSw4bg=,discover,Unknown,online-playlist,0,玻璃心,TWP231610007,5,33,male,9,20071013,20170925
601,601,+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,lnBVfNxzRqamnDOhbAFbKSWTGxBdzKaUgbd5SyXOF04=,discover,Unknown,online-playlist,0,低頭士,CNZ501601361,5,33,male,9,20071013,20170925
602,602,+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,8tdlDacB0JZfSi9HDpOu17ZJfki4v+SUDJVUIK2nyq8=,discover,Unknown,online-playlist,0,勝戰 (Invincible),TWCC31600011,5,33,male,9,20071013,20170925
603,603,+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,r0L/P3z905IMYFiwrfhCWEi82VUCTONy0TLuu/Zg2qw=,discover,Unknown,online-playlist,0,長大以後的世界 (Grown Up),TWA531603411,5,33,male,9,20071013,20170925
604,604,+6qXndZ2nMn0cyAWZlBfOBGVqolfO2CRo1MdVznK7Kg=,R7fpyAVdf4FVC3OwyetOYqV3krEkKcOgG4BM+pBWywM=,discover,Unknown,online-playlist,1,冥河戀曲 (Love Song Of Acheron),TWR011600003,5,33,male,9,20071013,20170925
605,605,c1WMW2OPDC3J2WgRdTqGcQJTrFNXdFvIlRcDb5Zzt78=,HcwD31KDlwqYeayRViVRoXSL8KYqz+zRxaF2ZgucBWQ=,my library,Local playlist more,local-playlist,1,一天一萬年,TWB019900501,4,28,male,9,20061108,20171001
606,606,c1WMW2OPDC3J2WgRdTqGcQJTrFNXdFvIlRcDb5Zzt78=,msJWKceAKkJe5FJDUUpnHBL8qS3QQUC2faxjiJrEw5w=,my library,Local playlist more,local-playlist,0,以後別做朋友 (Yi Hou Bie Zuo Peng You),TWA471410001,4,28,male,9,20061108,20171001
607,607,4LnrtmXQgTPrxROhG3I5GjNMtWyDBy0gE0mNBgoy2KU=,9mg0Qx42oQr6juiWWIcDqD1qmvEP1xiq+fx+njGntFY=,my library,Search,top-hits-for-artist,1,Marry Me (Marry me),TWA531234203,1,0,,7,20151005,20171005
608,608,z8f9Ms1BVEl08/nOmya8RYBhAzOUUrZR7yfuzupprzI=,yL8VeuH6lYFA4hYVGX/1HmPogBfp1Ex4ZkL5PjWy11k=,my library,Local playlist more,local-library,1,我不願讓你一個人【三立「真愛找麻煩」片尾曲】,TWK231105503,1,0,,7,20160808,20171007
609,609,c1WMW2OPDC3J2WgRdTqGcQJTrFNXdFvIlRcDb5Zzt78=,vSl2z/FUQHcCiMLnZMI+oW1Kub/gb2t/POFvzKB5bdQ=,my library,Local playlist more,local-playlist,1,心理遊戲,HKA610401169,4,28,male,9,20061108,20171001
610,610,z8f9Ms1BVEl08/nOmya8RYBhAzOUUrZR7yfuzupprzI=,eqxzfyc6kVOcYTDo7GCguRsfLEplxdlJ+umjJsB8gdY=,my library,Local playlist more,local-library,1,傷心的人別聽慢歌,TWK231388829,1,0,,7,20160808,20171007
611,611,z8f9Ms1BVEl08/nOmya8RYBhAzOUUrZR7yfuzupprzI=,exnPQf5mg1YCfor3SirdYiBYr7tmLxGMhyk4FbQUcSs=,my library,Local playlist more,local-library,1,愛情掉在哪裡,TWF711100004,1,0,,7,20160808,20171007
612,612,H+Hc7JBMzWDGAAtAswfYLjQXZHo6xH1TKOmLxbHRXzY=,5XYd9fBH+QSuXWHcPUlg9jcNReuOHoVvRezAfT8Ey+A=,discover,Album more,top-hits-for-artist,1,爆炸的沉默 (Silent Sigh),TWA531261805,5,19,male,3,20140304,20170927
613,613,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,xmE1jxUTz7J/YWjEmx1dydmgTNbMViePu4xd2+yFeYo=,my library,Local playlist more,local-playlist,0,夜,,1,0,,7,20121016,20170927
614,614,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,ACwvfhBbhoG4XSh7ktA0nczuNm6wUsI4V+ZUMO5Rccw=,my library,Local playlist more,local-playlist,0,一直想你到現在,,1,0,,7,20121016,20170927
615,615,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,fzAbOnJzbfnm2kt9MPhIarI3vyIDD5FSg9Ut8NElJmM=,my library,Local playlist more,local-playlist,0,給不起,,1,0,,7,20121016,20170927
616,616,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,BeOmV3rDwu8C6rKNDiRnrA634V5dI7Hr/HW2vfWtiZg=,my library,Local playlist more,local-playlist,0,夢裡的國度,,1,0,,7,20121016,20170927
617,617,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,bDEhNi8VInbmOnjjdP29WyrynKNvBr8XiJqX4QmelE8=,my library,Local playlist more,local-playlist,0,悸動,,1,0,,7,20121016,20170927
618,618,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,Ba6e7MWH4dCcFspCbvJYXcY0fKz15k2h+MAuHqMZ1gQ=,my library,Local playlist more,local-playlist,0,很難,,1,0,,7,20121016,20170927
619,619,CKNsU+CMy98b/UCbaKmd/umIKv0xYcUzZCiVI7a4u70=,svYsOtaCIE1nDf6hfBxqjH/FyRquv/xcOFvpDJHNTT4=,my library,Local playlist more,local-playlist,0,殘愛,,1,0,,7,20121016,20170927
620,620,Jhan0r76zXl0HlhwzVrW/afa18uFvIVcgAnO4284WQ8=,fCCmIa0Y5m+MCGbQga31MOLTIqi7ddgXvkjFPmfslGw=,discover,Online playlist more,online-playlist,1,默,TWUM71600075,13,33,male,7,20111006,20180625
621,621,v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,hlz/5+nA74POTo7nelAxmCKSy7TECOa+s9tI6S0fSAI=,my library,My library,local-playlist,1,Skit,TWA451407905,5,20,female,9,20131108,20170907
622,622,v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,eBK4htHNhQXsaARREBTWcXOg8Vf0q4Lgzg7VYyZlbuE=,my library,My library,local-playlist,1,我無法不愛你 (I Can't Stop Loving You),TWK231602701,5,20,female,9,20131108,20170907
623,623,cvZEifS6nM7ysIr3G08qsbbv45732BqX/pcL0xBZnVM=,M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,discover,Discover Chart,online-playlist,1,不為誰而作的歌 (Twilight),TWA531576502,13,27,female,3,20150411,20170920
624,624,v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,EvM2QBlYdQ5x4yneGwfavgf91iJaxoC8vq+OzjL6I3I=,my library,My library,local-playlist,1,蘋果 (feat. 頑童MJ116瘦子) (The Apple),TWA531657211,5,20,female,9,20131108,20170907
625,625,cvZEifS6nM7ysIr3G08qsbbv45732BqX/pcL0xBZnVM=,43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,discover,Discover Chart,online-playlist,1,後來的我們 (Here| After| Us),TWK231610206,13,27,female,3,20150411,20170920
626,626,7dyBWPKeDD7KhOCfxKcqFPhXqc/0pjD2D57i4OwP13A=,atnzocVDpYFfqkT2Tw2vZOale78EgKxcptJTE3OinEU=,my library,Local playlist more,local-playlist,1,捨不得放手,TWA770800835,13,20,female,7,20140112,20171025
627,627,cvZEifS6nM7ysIr3G08qsbbv45732BqX/pcL0xBZnVM=,L6w2d0w84FjTvFr+BhMfgu7dZAsGiOqUGmvvxIG3gvQ=,discover,Discover Chart,online-playlist,1,好好 (想把你寫成一首歌) (Song About You),TWK231610203,13,27,female,3,20150411,20170920
628,628,7dyBWPKeDD7KhOCfxKcqFPhXqc/0pjD2D57i4OwP13A=,+0mTGQqRUruyn6ovws2qJ/PCpz+WlQ6QB8tc9psDuK4=,my library,Local playlist more,local-playlist,1,信徒,TWUM71000039,13,20,female,7,20140112,20171025
629,629,cvZEifS6nM7ysIr3G08qsbbv45732BqX/pcL0xBZnVM=,750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,discover,Discover Chart,online-playlist,1,FLY OUT,TWA451512031,13,27,female,3,20150411,20170920
630,630,v9ZGgDqK05OPdRT1uHl7xARTOwsf+oshO07BgGSyUYI=,gxI80ciKTxn7Jc6gd4li40Gy91GPDmrICPQZLhXJ6is=,my library,My library,local-playlist,1,COMING HOME,TWA451509301,5,20,female,9,20131108,20170907
631,631,7dyBWPKeDD7KhOCfxKcqFPhXqc/0pjD2D57i4OwP13A=,TbeCGa+nSuT/jD6bBVSTQq3FblgaD8JETe8Q5e9PHjo=,my library,Local playlist more,local-playlist,1,熱戀過後,,13,20,female,7,20140112,20171025
632,632,7dyBWPKeDD7KhOCfxKcqFPhXqc/0pjD2D57i4OwP13A=,reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,my library,Local playlist more,local-playlist,1,帥到分手,TWAG11600306,13,20,female,7,20140112,20171025
633,633,sq1rBUYMnAEt+MFaKzxcfP5o9BKR2fxZ6zaklcBioag=,hgMLExJSCQQZmzVBvfykSaNMeXNxR1XST1WjE3AMvY4=,my library,Album more,album,0,Spirit On The Water,USSM10603293,1,0,,7,20160423,20170927
634,634,sq1rBUYMnAEt+MFaKzxcfP5o9BKR2fxZ6zaklcBioag=,OwLpVQiYqsr9IsHGMycAEbK4nNWC12ypRcsfNfIibNk=,my library,Album more,album,0,Thunder On The Mountain,USSM10603292,1,0,,7,20160423,20170927
635,635,06Usu1IGrq5bbigsH9NyhCc4/AYkTB0HmlnFevlkNvY=,TbrfWJpl81E4alsi2+b84oeUu+b5S/8n9yFlZDriNYs=,search,Album more,album,1,觀眾,TWUM71600048,1,0,,7,20110121,20170917
636,636,BCFBeNgqfmrkB/aldv4158KSylOucH7qshgcNmskRWI=,o7Km/hfzlZjuxdqsrGntUZyK3J8+pZIzenMz87Pyi7k=,my library,Local playlist more,local-playlist,1,好難得【三立「螺絲小姐要出嫁」片尾曲】,TWK231204701,6,24,male,3,20130113,20170923
637,637,BCFBeNgqfmrkB/aldv4158KSylOucH7qshgcNmskRWI=,I8YgOZBNzhBdPWWeWVwzNzLY062Sx4OdURipDMPyNEU=,search,Album more,album,0,一葉女人心,TWE871001710,6,24,male,3,20130113,20170923
638,638,BCFBeNgqfmrkB/aldv4158KSylOucH7qshgcNmskRWI=,dTmGFQPXbldS5CYB5lkEG3U3iwi5q0GRWds8QoGQLx0=,my library,Local playlist more,local-playlist,1,離場,TWA531150008,6,24,male,3,20130113,20170923
639,639,BCFBeNgqfmrkB/aldv4158KSylOucH7qshgcNmskRWI=,6e0TzT5gmNJFjg9ZssEqwoFWVQ/O2zqEjAj4O9H/nTE=,my library,Local playlist more,local-playlist,1,我愛他,TWK230902006,6,24,male,3,20130113,20170923
640,640,BCFBeNgqfmrkB/aldv4158KSylOucH7qshgcNmskRWI=,3Zh3eLIFejnOt7nd4zLNrNu+WWp057ePIKynV8toVYU=,search,Album more,album,0,玉蘭花,TWE871001709,6,24,male,3,20130113,20170923
641,641,5trnBBrd9r8rTznbzGyimfUlrT8mHshSW+jnZf7FA0g=,cnCxu9kpYYKnkYilnrEvqg6j8aCFm14Ggs6wXeHg0us=,my library,Local playlist more,local-playlist,1,多想把你抱住,,13,26,female,3,20150210,20171020
642,642,5trnBBrd9r8rTznbzGyimfUlrT8mHshSW+jnZf7FA0g=,QJokcC8xqxYVMEZsjVO8f1D+MUoLZ1yE+yxmG2Olqjw=,my library,Local playlist more,local-playlist,1,淚在投降,,13,26,female,3,20150210,20171020
643,643,5trnBBrd9r8rTznbzGyimfUlrT8mHshSW+jnZf7FA0g=,sQucaZer0lcM/NgcEQt+/cEU6OvDqs2G0wg89inatFw=,my library,Local playlist more,local-playlist,1,出局,,13,26,female,3,20150210,20171020
644,644,20+tmfe7J2kBHi/yRCBJMeW05JaXSt7D106lPhibvng=,euRuXf+FKUosn295WoeqQbQJ4MQ7es1jJAQlmqZFA/I=,my library,Local playlist more,local-library,1,淘汰(國),HKUM70701241,14,28,male,9,20100219,20170907
645,645,5trnBBrd9r8rTznbzGyimfUlrT8mHshSW+jnZf7FA0g=,PXSyqbwL5wCkG1hono8yuhmQHGPe0xOoUT+Agz9NOgY=,my library,Local playlist more,local-playlist,1,荒唐,TWA770700647,13,26,female,3,20150210,20171020
646,646,20+tmfe7J2kBHi/yRCBJMeW05JaXSt7D106lPhibvng=,FynUyq0+drmIARmK1JZ/qcjNZ7DKkqTY6/0O0lTzNUI=,my library,Local playlist more,local-library,1,你，好不好？ (How Have You Been?),TWA471602002,14,28,male,9,20100219,20170907
647,647,V9JvmQK2+Ca9ueGGfpY7GZFP7i/C2dh5/CpoMltEj1c=,kN7Xmt90evOnClvZwzJNh1Re4epH9e2l6w0dG43ltqs=,discover,Discover Feature,song-based-playlist,0,深海,TWA119811020,1,0,,3,20121031,20170914
648,648,V9JvmQK2+Ca9ueGGfpY7GZFP7i/C2dh5/CpoMltEj1c=,SmOwdLWZzQCITBY6XBZHqHPYLQmTUemAtUXX7m/aSTs=,discover,Discover Feature,song-based-playlist,0,想念你的愛,TWA550018106,1,0,,3,20121031,20170914
649,649,V9JvmQK2+Ca9ueGGfpY7GZFP7i/C2dh5/CpoMltEj1c=,Wni0QzbXIxft8ljiEwWCLDbmisyjBun8CxopkIwCZkc=,discover,Discover Feature,song-based-playlist,0,好久不見,TWA550817133,1,0,,3,20121031,20170914
650,650,DZmCe26lz2DocDqco/zxBl7VSco2kgPstl/+8zZiWg8=,750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,discover,Online playlist more,online-playlist,1,FLY OUT,TWA451512031,12,37,female,9,20161111,20171223
651,651,DZmCe26lz2DocDqco/zxBl7VSco2kgPstl/+8zZiWg8=,M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,discover,Online playlist more,online-playlist,1,不為誰而作的歌 (Twilight),TWA531576502,12,37,female,9,20161111,20171223
652,652,DZmCe26lz2DocDqco/zxBl7VSco2kgPstl/+8zZiWg8=,L6w2d0w84FjTvFr+BhMfgu7dZAsGiOqUGmvvxIG3gvQ=,discover,Online playlist more,online-playlist,0,好好 (想把你寫成一首歌) (Song About You),TWK231610203,12,37,female,9,20161111,20171223
653,653,1Gpomlljwhogv1K2O2qUdgZ5L43AyFswy9sau03mot8=,zx4aCmk+b/uPmvESsG8ekvi7qWmifSPNMXg1i8wyG8Q=,my library,Local playlist more,local-playlist,1,寂寞無害 (Harmless Loneliness),TWA471603002,4,0,,7,20130926,20180415
654,654,Psr3n+f04B3X/6vMeIbYUN+P7lfAia7VGbnCLwh1z+8=,q5/Vwifgv0SGdEIyiMU2F0pIXkeCIW3w2xB8n4iMoS0=,discover,Online playlist more,online-playlist,0,打鐵,,5,30,male,3,20120823,20171102
655,655,1Gpomlljwhogv1K2O2qUdgZ5L43AyFswy9sau03mot8=,reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,my library,Local playlist more,local-playlist,1,帥到分手,TWAG11600306,4,0,,7,20130926,20180415
656,656,1Gpomlljwhogv1K2O2qUdgZ5L43AyFswy9sau03mot8=,IIPVkO6EB8ymcuxkuxkum1N5gowLdTzy9sYF9luyhVk=,my library,Local playlist more,local-playlist,1,別再撐了,TWR031603003,4,0,,7,20130926,20180415
657,657,EUsflM6CowB2PHX8N8SGPZeq5v5oNBCyyiiGBAFgwK0=,txM7mqfsLDGfFgMkuf6qM2x3PBwEtQeGjaQ7Y39f9zQ=,my library,Local playlist more,local-playlist,1,練習愛情 (Newbie to Love),TWA531658604,4,30,female,9,20120521,20171024
658,658,ubOFHoIfq8atrLy0FJd9vfZfFDlCSSb4Akcp1volsoc=,nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,my library,Local playlist more,local-library,1,倒流 (Revert),TWA451601501,5,23,male,9,20120824,20170708
659,659,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,/gvnzSiCaJwNtSLDpPnErMb3aurM96mqvskvAw+9j+0=,my library,Local playlist more,local-library,1,拍拍手,SGA051000584,13,20,female,3,20140907,20161224
660,660,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,cz7Rse219Uwt5wvuJzsQafe87WOWKXUDXl5HJKBIJoM=,discover,Search Trends,song,0,On What You're On,GBCRL1600227,13,20,female,3,20140907,20161224
661,661,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,S27AQv2ynG2pmkZ+NpxlS/uJ1Zlyn4vfXDTgT0WbO1I=,my library,Local playlist more,local-library,1,I Am The Best,USUM71417913,13,20,female,3,20140907,20161224
662,662,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,yfi0HOt67HnM5mwoHSfwuRKjt7Krl+Rqp48og5VRNvA=,discover,Search,online-playlist,1,藏不住,TWB671303304,13,20,female,3,20140907,20161224
663,663,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,96/kcV3grOwsUat72s1DVKHYJBfA6fp1TPrP4NOhLSo=,discover,Search Trends,song,0,24K Magic,USAT21602944,13,20,female,3,20140907,20161224
664,664,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,uEHWPi4v6lFsPyD8u0OVEwaa3h5/aJkFwc1+wTVT6bM=,my library,Local playlist more,local-library,1,Lotto,KRA301600281,13,20,female,3,20140907,20161224
665,665,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,0yIDwOOSwKrYT5ps29AY4YZIK2oXh2nPSZztCYzdBkg=,discover,Search Trends,song,0,Find Me,GBSXS1600141,13,20,female,3,20140907,20161224
666,666,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,OCYB2kdHPO+4ZuzcfvPkcag257inBOKcVVYXPygq3wQ=,discover,Search Trends,song,0,Not Alone,SE4OX1601401,13,20,female,3,20140907,20161224
667,667,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,bwAytP5/Ft6o38lMaZ75TFIqzHNZbvZp2QR0M3Em5Vk=,discover,Online playlist more,top-hits-for-artist,1,射手,TWK231205802,13,20,female,3,20140907,20161224
668,668,ubOFHoIfq8atrLy0FJd9vfZfFDlCSSb4Akcp1volsoc=,+bXHmkz7OOdkDZOl68QIZA2Xg98fD6bwS6vA+8Mk7oQ=,my library,Local playlist more,local-library,1,左耳 (Left Ear),TWBW51600301,5,23,male,9,20120824,20170708
669,669,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,1XUHIQp5kDv53UD+PR0kJlVGKNjTFptK1TIMTNk/+u8=,discover,Search Trends,song,0,On Hold,UK7MC1600065,13,20,female,3,20140907,20161224
670,670,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,ZWAXwT/78pcnHyuaEFXI/OCdozvbphhWV5uVx853gL4=,discover,Online playlist more,top-hits-for-artist,1,"我是誰我是誰我是誰【三立""偷心大聖PS男""主題曲】",TWK230902804,13,20,female,3,20140907,20161224
671,671,tKUxFWozjhUQdeu9/sRrRESJUmmTYrOjNrvCnmaYV4Q=,qXn1zAbO9asajKxw1Bj48KpLapTVN3c1tLHkskw42vU=,discover,Search Trends,song,0,I Would Like,USSM11609249,13,20,female,3,20140907,20161224
672,672,lUw6VAkG8CzVPdmIY4+JiMNp911Oon6TUxsXlgbwMzg=,z0OHcZ0m6SVjCvp2gpg19yH4UqH7mlUU0kU4oEng/ss=,radio,Radio,radio,1,孤夜花,,1,0,,7,20120118,20170930
673,673,lUw6VAkG8CzVPdmIY4+JiMNp911Oon6TUxsXlgbwMzg=,u3d60xvx0by7NOV/UZfvuGALrC5qRIeL1U1jNcBh3FM=,radio,Radio,radio,1,鴛鴦路,,1,0,,7,20120118,20170930
674,674,8VFcBp7oO5C2rXNQLZnByrOGHDy6ju1MrMM7G6xBcAI=,wSzDoYx37ySD3tRiQrOs17vjwi1KQj3TLtb3p6VY+2A=,my library,Local playlist more,local-library,1,人生的歌,TWE870505201,1,0,,7,20101006,20170617
675,675,8VFcBp7oO5C2rXNQLZnByrOGHDy6ju1MrMM7G6xBcAI=,9+pCiOFvcQtM8rl9r/zWsslEFVfOjh4QLd47GlV+20c=,my library,Local playlist more,local-library,1,斷點(國),HKD550300003,1,0,,7,20101006,20170617
676,676,8VFcBp7oO5C2rXNQLZnByrOGHDy6ju1MrMM7G6xBcAI=,8qWeDv6RTv+hYJxW94e7n6HBzHPGPEZW9FuGhj6pPhQ=,my library,Local playlist more,local-library,1,愛．這件事情,HKH621401001,1,0,,7,20101006,20170617
677,677,8VFcBp7oO5C2rXNQLZnByrOGHDy6ju1MrMM7G6xBcAI=,gIgYlD/xBmv9JaNsuCvk/+7GuP9z3sCXE/3m8p7I/Gg=,my library,Local playlist more,local-library,1,放下| 旅行,TWD631416203,1,0,,7,20101006,20170617
678,678,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,9Xxvd9J4SpEakcmoYTvt+ekTW15btrc+DKumBSTJZU0=,my library,Local playlist more,local-library,1,我懷念的,TWA270614010,1,0,,7,20151010,20170909
679,679,4uA2l+1OJSS/KEV6nOeI2C0GdTQvVbTza5amApsXR1w=,Cn0bZxvDcrWSscZVy3prRPnznj4oRJZSAAfib6qAPgw=,discover,Discover Feature,song-based-playlist,1,鄉村小路 / 選自《心之谷》,,1,0,,7,20160825,20170930
680,680,4uA2l+1OJSS/KEV6nOeI2C0GdTQvVbTza5amApsXR1w=,PRp/DkLOmgmn5UOOCx843Gp826dXlWbugxj9KzdtJxU=,discover,Discover Feature,song-based-playlist,1,龍貓,,1,0,,7,20160825,20170930
681,681,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,ISh7TybSWXzmACbKkxfvYVtcjME3bvTiVmIEAzmb5b4=,my library,Local playlist more,local-library,1,Confident,USHR11536743,1,0,,7,20151010,20170909
682,682,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,iHP7cU3meQzKDf0Km97nXLGaYJEcsIKwmRFut2P7LBg=,my library,Local playlist more,local-library,0,Rumour Has It,GBBKS1000349,1,0,,7,20151010,20170909
683,683,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,jeGeUnEV/CiMZXQsCnkoJwl+a07lPBkZK4YoPpM2568=,my library,Local playlist more,local-library,1,So What,USLF20800067,1,0,,7,20151010,20170909
684,684,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,V8Ntb18syKyR2zY13h6A5hOtwJpzAj0rUDxNCqmfymE=,my library,Local playlist more,local-library,1,Because We Can,USUM71215695,1,0,,7,20151010,20170909
685,685,eACI9mHcqfWFVsZl2yQfVO2WXfhC5DMRcGFHghcY15g=,AqOH0NNMjTAvN1z+dp8cFHxJOtQG1rSzp1+BLZ4ToW0=,my library,Local playlist more,local-library,1,逆鱗,TWK970500910,1,0,,7,20151010,20170909
